name,state_code,state_name,county,lat,lon,population,feature_type
Bridgewater,VA,Virginia,Rockingham,38.385866,-78.993684,,Populated Place
Brightwood,VA,Virginia,Madison,38.411365,-78.169801,,Populated Place
Bristol,VA,Virginia,Bristol,36.618093,-82.182297,,Populated Place
Bristow,VA,Virginia,Prince William,38.722778,-77.536389,,Populated Place
Broad Run,VA,Virginia,Fauquier,38.823611,-77.713333,,Populated Place
Broadford,VA,Virginia,Tazewell,36.93299,-81.659388,,Populated Place
Broadlands,VA,Virginia,,39.01816,-77.52027,,Populated Place
Broadway,VA,Virginia,Rockingham,38.608336,-78.787494,,Populated Place
Brodnax,VA,Virginia,Brunswick,36.731879,-77.989843,,Populated Place
Brooke,VA,Virginia,Stafford,38.3875,-77.38,,Populated Place
Brookneal,VA,Virginia,Campbell,37.082663,-78.922679,,Populated Place
Brownsburg,VA,Virginia,Rockbridge,37.928333,-79.319444,,Populated Place
Brucetown,VA,Virginia,Frederick,39.254444,-78.066944,,Populated Place
Bruington,VA,Virginia,King And Queen,37.780112,-76.940199,,Populated Place
Brunswick County,VA,Virginia,,36.76478,-77.85902,,Populated Place
Buchanan,VA,Virginia,Botetourt,37.52844,-79.705287,,Populated Place
Buchanan County,VA,Virginia,,37.26663,-82.03603,,Populated Place
Buckhall,VA,Virginia,,38.73178,-77.4311,,Populated Place
Buckingham,VA,Virginia,Buckingham,37.583335,-78.598537,,Populated Place
Buckingham County,VA,Virginia,,37.57224,-78.52871,,Populated Place
Buena Vista,VA,Virginia,Buena Vista City,37.739585,-79.352311,,Populated Place
Buffalo Junction,VA,Virginia,Mecklenburg,36.61676,-78.609266,,Populated Place
Bull Run,VA,Virginia,,38.78373,-77.52055,,Populated Place
Bull Run Mountain Estates,VA,Virginia,,38.90372,-77.66166,,Populated Place
Bumpass,VA,Virginia,Louisa,37.898381,-77.796614,,Populated Place
Burgess,VA,Virginia,Northumberland,37.868682,-76.354164,,Populated Place
Burke,VA,Virginia,Fairfax,38.7946,-77.2733,,Populated Place
Burkes Garden,VA,Virginia,Tazewell,37.098056,-81.341111,,Populated Place
Burkeville,VA,Virginia,Nottoway,37.195203,-78.196084,,Populated Place
Burr Hill,VA,Virginia,Orange,38.365841,-77.876166,,Populated Place
Callands,VA,Virginia,Pittsylvania,36.764748,-79.628779,,Populated Place
Callao,VA,Virginia,Northumberland,37.977268,-76.573245,,Populated Place
Callaway,VA,Virginia,Franklin,37.028495,-80.049592,,Populated Place
Calverton,VA,Virginia,Fauquier,38.631944,-77.670833,,Populated Place
Campbell County,VA,Virginia,,37.20564,-79.09635,,Populated Place
Cana,VA,Virginia,Carroll,36.59574,-80.670452,,Populated Place
Cape Charles,VA,Virginia,Northampton,37.279874,-75.972129,,Populated Place
Capeville,VA,Virginia,Northampton,37.202778,-75.9575,,Populated Place
Capron,VA,Virginia,Southampton,36.724332,-77.239363,,Populated Place
Captains Cove,VA,Virginia,,37.98996,-75.42272,,Populated Place
Cardinal,VA,Virginia,Mathews,37.427339,-76.393959,,Populated Place
Caret,VA,Virginia,Essex,37.971255,-76.915254,,Populated Place
Caroline County,VA,Virginia,,38.02682,-77.34696,,Populated Place
Carroll County,VA,Virginia,,36.73154,-80.7339,,Populated Place
Carrollton,VA,Virginia,Isle Of Wight,36.954994,-76.542963,,Populated Place
Carrsville,VA,Virginia,Isle Of Wight,36.74544,-76.83648,,Populated Place
Carson,VA,Virginia,Dinwiddie,37.039311,-77.435093,,Populated Place
Cartersville,VA,Virginia,Cumberland,37.641314,-78.128699,,Populated Place
Casanova,VA,Virginia,Fauquier,38.6575,-77.717222,,Populated Place
Cascade,VA,Virginia,Pittsylvania,36.592697,-79.657438,,Populated Place
Castleton,VA,Virginia,Rappahannock,38.603235,-78.120801,,Populated Place
Castlewood,VA,Virginia,Russell,36.876409,-82.287574,,Populated Place
Catawba,VA,Virginia,Roanoke,37.369649,-80.128384,,Populated Place
Catharpin,VA,Virginia,Prince William,38.854167,-77.572222,,Populated Place
Catlett,VA,Virginia,Fauquier,38.653611,-77.640833,,Populated Place
Cave Spring,VA,Virginia,,37.22764,-80.01282,,Populated Place
Cedar Bluff,VA,Virginia,Tazewell,37.079076,-81.766788,,Populated Place
Center Cross,VA,Virginia,Essex,37.792875,-76.754837,,Populated Place
Central Garage,VA,Virginia,,37.74403,-77.13164,,Populated Place
Centreville,VA,Virginia,Fairfax,38.851667,-77.445,,Populated Place
Ceres,VA,Virginia,Bland,37.00456,-81.364272,,Populated Place
Chamberlayne,VA,Virginia,,37.62653,-77.42859,,Populated Place
Champlain,VA,Virginia,Essex,38.021422,-76.971942,,Populated Place
Chantilly,VA,Virginia,Fairfax,38.8865,-77.4393,,Populated Place
Charles City,VA,Virginia,Charles City,37.366271,-77.108183,,Populated Place
Charles City County,VA,Virginia,,37.35435,-77.05913,,Populated Place
Charlotte County,VA,Virginia,,37.01161,-78.66164,,Populated Place
Charlotte Court House,VA,Virginia,Charlotte,37.086379,-78.660622,,Populated Place
Charlottesville,VA,Virginia,Albemarle,38.054752,-78.490869,,Populated Place
Chase City,VA,Virginia,Mecklenburg,36.805305,-78.455268,,Populated Place
Chatham,VA,Virginia,Pittsylvania,36.83099,-79.429659,,Populated Place
Chatmoss,VA,Virginia,,36.6568,-79.81226,,Populated Place
Check,VA,Virginia,Floyd,37.032642,-80.236747,,Populated Place
Cheriton,VA,Virginia,Northampton,37.289444,-75.971667,,Populated Place
Cherry Hill,VA,Virginia,,38.56984,-77.26693,,Populated Place
Chesapeake,VA,Virginia,Chesapeake City,36.735246,-76.23843,249422,Populated Place
Chester,VA,Virginia,Chesterfield,37.342934,-77.41557,,Populated Place
Chester Gap,VA,Virginia,Rappahannock,38.853333,-78.135278,,Populated Place
Chesterfield,VA,Virginia,Chesterfield,37.392327,-77.566799,,Populated Place
Chesterfield County,VA,Virginia,,37.37852,-77.58694,,Populated Place
Chesterfield Court House,VA,Virginia,,37.37709,-77.50499,,Populated Place
Chilhowie,VA,Virginia,Smyth,36.771912,-81.665103,,Populated Place
Chincoteague,VA,Virginia,,37.93318,-75.37881,,Populated Place
Chincoteague Island,VA,Virginia,Accomack,37.927682,-75.371369,,Populated Place
Christchurch,VA,Virginia,Middlesex,37.604722,-76.534722,,Populated Place
Christiansburg,VA,Virginia,Montgomery,37.129722,-80.409167,,Populated Place
Church Road,VA,Virginia,Dinwiddie,37.194964,-77.664588,,Populated Place
Church View,VA,Virginia,Middlesex,37.674956,-76.66287,,Populated Place
Churchville,VA,Virginia,Augusta,38.234605,-79.179126,,Populated Place
City of Alexandria,VA,Virginia,,38.8044029,-77.0450888,,Populated Place
City of Charlottesville,VA,Virginia,,38.0326527,-78.4783175,,Populated Place
City of Chesapeake,VA,Virginia,,36.68765,-76.31216,,Populated Place
City of Colonial Heights,VA,Virginia,,37.24404,-77.41026,,Populated Place
City of Danville,VA,Virginia,,36.5863941,-79.3920409,,Populated Place
City of Emporia,VA,Virginia,,36.7001496,-77.5147023,,Populated Place
City of Fairfax,VA,Virginia,,38.847239,-77.3036133,,Populated Place
City of Falls Church,VA,Virginia,,38.8944901,-77.1901217,,Populated Place
City of Fredericksburg,VA,Virginia,,38.2887236,-77.4796262,,Populated Place
City of Hampton,VA,Virginia,,37.06265,-76.333,,Populated Place
City of Hopewell,VA,Virginia,,37.30591,-77.2837228,,Populated Place
City of Lexington,VA,Virginia,,37.77309,-79.45244,,Populated Place
City of Manassas,VA,Virginia,,38.7615639,-77.6217121,,Populated Place
City of Newport News,VA,Virginia,,37.06265,-76.50801,,Populated Place
City of Norfolk,VA,Virginia,,36.89126,-76.26188,,Populated Place
City of Portsmouth,VA,Virginia,,36.83649,-76.30795,,Populated Place
City of Richmond,VA,Virginia,,37.5433591,-77.4353135,,Populated Place
City of Roanoke,VA,Virginia,,37.2319691,-79.9291056,,Populated Place
City of Salem,VA,Virginia,,37.2919366,-80.0570773,,Populated Place
City of Staunton,VA,Virginia,,38.14931,-79.05963,,Populated Place
City of Suffolk,VA,Virginia,,36.70848,-76.60801,,Populated Place
City of Virginia Beach,VA,Virginia,,36.73765,-76.00521,,Populated Place
City of Williamsburg,VA,Virginia,,37.2752185,-76.7086408,,Populated Place
Claremont,VA,Virginia,Surry,37.227778,-76.964444,,Populated Place
Clarke County,VA,Virginia,,39.11226,-77.99673,,Populated Place
Clarksville,VA,Virginia,Mecklenburg,36.631437,-78.535294,,Populated Place
Claudville,VA,Virginia,Patrick,36.583899,-80.444179,,Populated Place
Claypool Hill,VA,Virginia,,37.06261,-81.75178,,Populated Place
Clear Brook,VA,Virginia,Frederick,39.265461,-78.098788,,Populated Place
Cleveland,VA,Virginia,Russell,36.950215,-82.131758,,Populated Place
Clifford,VA,Virginia,Amherst,37.643333,-79.0225,,Populated Place
Clifton,VA,Virginia,Fairfax,38.78,-77.386944,,Populated Place
Clifton Forge,VA,Virginia,Alleghany,37.820342,-79.805423,,Populated Place
Clinchco,VA,Virginia,Dickenson,37.140581,-82.342476,,Populated Place
Clintwood,VA,Virginia,Dickenson,37.159206,-82.445339,,Populated Place
Clover,VA,Virginia,Halifax,36.863695,-78.78618,,Populated Place
Cloverdale,VA,Virginia,Botetourt,37.366293,-79.912765,,Populated Place
Cluster Springs,VA,Virginia,Halifax,36.620833,-78.921944,,Populated Place
Cobbs Creek,VA,Virginia,Mathews,37.499167,-76.367778,,Populated Place
Coeburn,VA,Virginia,Wise,36.960489,-82.473497,,Populated Place
Coleman Falls,VA,Virginia,Bedford,37.488659,-79.315757,,Populated Place
Coles Point,VA,Virginia,Westmoreland,38.143611,-76.635833,,Populated Place
Collinsville,VA,Virginia,Henry,36.72379,-79.914192,,Populated Place
Colonial Beach,VA,Virginia,Westmoreland,38.229076,-76.981158,,Populated Place
Colonial Heights,VA,Virginia,Colonial Heights City,37.269968,-77.403829,,Populated Place
Columbia,VA,Virginia,Goochland,37.714707,-78.179403,,Populated Place
Concord,VA,Virginia,Campbell,37.336953,-78.980353,,Populated Place
Copper Hill,VA,Virginia,Floyd,37.055568,-80.152469,,Populated Place
Corbin,VA,Virginia,Caroline,38.199444,-77.389167,,Populated Place
Countryside,VA,Virginia,,39.04094,-77.4136,,Populated Place
Courtland,VA,Virginia,Southampton,36.722516,-77.078272,,Populated Place
Covesville,VA,Virginia,Albemarle,37.907974,-78.712741,,Populated Place
Covington,VA,Virginia,Covington City,37.784203,-80.003176,,Populated Place
Craddockville,VA,Virginia,Accomack,37.581667,-75.869167,,Populated Place
Craig County,VA,Virginia,,37.48125,-80.21234,,Populated Place
Craigsville,VA,Virginia,Augusta,38.076826,-79.361883,,Populated Place
Crewe,VA,Virginia,Nottoway,37.165676,-78.105866,,Populated Place
Criders,VA,Virginia,Rockingham,38.749656,-78.997357,,Populated Place
Crimora,VA,Virginia,Augusta,38.168422,-78.841275,,Populated Place
Cripple Creek,VA,Virginia,Wythe,36.808612,-81.103928,,Populated Place
Critz,VA,Virginia,Patrick,36.621059,-80.129765,,Populated Place
Crockett,VA,Virginia,Wythe,36.876755,-81.208883,,Populated Place
Cross Junction,VA,Virginia,Frederick,39.3762,-78.299724,,Populated Place
Crozet,VA,Virginia,Albemarle,38.081288,-78.704405,,Populated Place
Crozier,VA,Virginia,Goochland,37.671764,-77.793958,,Populated Place
Crystal Hill,VA,Virginia,Halifax,36.873217,-78.970634,,Populated Place
Cullen,VA,Virginia,Charlotte,37.155211,-78.645912,,Populated Place
Culpeper,VA,Virginia,Culpeper,38.48115,-78.00406,,Populated Place
Culpeper County,VA,Virginia,,38.48606,-77.95589,,Populated Place
Cumberland,VA,Virginia,Cumberland,37.501861,-78.258149,,Populated Place
Cumberland County,VA,Virginia,,37.5121,-78.24496,,Populated Place
Dahlgren,VA,Virginia,King George,38.337485,-77.042905,,Populated Place
Dale City,VA,Virginia,,38.63706,-77.31109,,Populated Place
Daleville,VA,Virginia,Botetourt,37.41253,-79.921095,,Populated Place
Damascus,VA,Virginia,Washington,36.640264,-81.777633,,Populated Place
Dante,VA,Virginia,Russell,37.005419,-82.281519,,Populated Place
Danville,VA,Virginia,Danville City,36.621789,-79.412441,,Populated Place
Davenport,VA,Virginia,Buchanan,37.068044,-82.122946,,Populated Place
Davis Wharf,VA,Virginia,Accomack,37.552778,-75.878333,,Populated Place
Dayton,VA,Virginia,Rockingham,38.433864,-78.993731,,Populated Place
Deerfield,VA,Virginia,Augusta,38.184231,-79.415186,,Populated Place
Delaplane,VA,Virginia,Fauquier,38.915,-77.920556,,Populated Place
Deltaville,VA,Virginia,Middlesex,37.554852,-76.346781,,Populated Place
Dendron,VA,Virginia,Surry,37.098076,-76.896642,,Populated Place
Dewitt,VA,Virginia,Dinwiddie,37.053522,-77.642558,,Populated Place
Dickenson County,VA,Virginia,,37.12574,-82.35035,,Populated Place
Diggs,VA,Virginia,Mathews,37.436273,-76.287172,,Populated Place
Dillwyn,VA,Virginia,Buckingham,37.545804,-78.460929,,Populated Place
Dinwiddie,VA,Virginia,Dinwiddie,37.083283,-77.558539,,Populated Place
Dinwiddie County,VA,Virginia,,37.0759,-77.63236,,Populated Place
Disputanta,VA,Virginia,Prince George,37.148268,-77.273172,,Populated Place
Doe Hill,VA,Virginia,Highland,38.390248,-79.482176,,Populated Place
Dogue,VA,Virginia,King George,38.231944,-77.216111,,Populated Place
Dolphin,VA,Virginia,Brunswick,36.831774,-77.788719,,Populated Place
Dooms,VA,Virginia,,38.10902,-78.85752,,Populated Place
Doran,VA,Virginia,Tazewell,37.0925,-81.833611,,Populated Place
Doswell,VA,Virginia,Hanover,37.841682,-77.512521,,Populated Place
Drakes Branch,VA,Virginia,Charlotte,36.968767,-78.561542,,Populated Place
Dranesville,VA,Virginia,,39.00067,-77.34582,,Populated Place
Draper,VA,Virginia,Pulaski,36.969743,-80.818752,,Populated Place
Drewryville,VA,Virginia,Southampton,36.685433,-77.359098,,Populated Place
Dry Fork,VA,Virginia,Pittsylvania,36.743008,-79.457966,,Populated Place
Dryden,VA,Virginia,Lee,36.781825,-82.930478,,Populated Place
Dublin,VA,Virginia,Pulaski,37.098879,-80.669696,,Populated Place
Duffield,VA,Virginia,Scott,36.704402,-82.80651,,Populated Place
Dugspur,VA,Virginia,Carroll,36.814546,-80.612348,,Populated Place
Dulles,VA,Virginia,Loudoun,38.9886,-77.4507,,Populated Place
Dulles Town Center,VA,Virginia,,39.03761,-77.41582,,Populated Place
Dumbarton,VA,Virginia,,37.60376,-77.49137,,Populated Place
Dumfries,VA,Virginia,Prince William,38.911293,-77.930176,,Populated Place
Dundas,VA,Virginia,Lunenburg,36.90532,-78.010016,,Populated Place
Dungannon,VA,Virginia,Scott,36.82416,-82.496025,,Populated Place
Dunn Loring,VA,Virginia,Fairfax,38.895368,-77.221351,,Populated Place
Dunnsville,VA,Virginia,Essex,37.840429,-76.837022,,Populated Place
Dutton,VA,Virginia,Gloucester,37.486897,-76.435782,,Populated Place
Dyke,VA,Virginia,Greene,38.253276,-78.554612,,Populated Place
Eagle Rock,VA,Virginia,Botetourt,37.666727,-79.817215,,Populated Place
Earlysville,VA,Virginia,Albemarle,38.157761,-78.491945,,Populated Place
East Hampton,VA,Virginia,,37.03737,-76.33161,,Populated Place
East Highland Park,VA,Virginia,,37.58098,-77.40693,,Populated Place
East Lexington,VA,Virginia,,37.79291,-79.42532,,Populated Place
East Stone Gap,VA,Virginia,Wise,36.866667,-82.7425,,Populated Place
Eastville,VA,Virginia,Northampton,37.3525,-75.946111,,Populated Place
Ebony,VA,Virginia,Brunswick,36.584993,-77.999431,,Populated Place
Edinburg,VA,Virginia,Shenandoah,38.843206,-78.60033,,Populated Place
Edwardsville,VA,Virginia,Northumberland,37.906389,-76.365556,,Populated Place
Eggleston,VA,Virginia,Giles,37.290576,-80.652758,,Populated Place
Elberon,VA,Virginia,Surry,37.070133,-76.833723,,Populated Place
Elk Creek,VA,Virginia,Grayson,36.730579,-81.191488,,Populated Place
Elkton,VA,Virginia,Rockingham,38.40252,-78.632143,,Populated Place
Elkwood,VA,Virginia,Culpeper,38.465229,-77.817031,,Populated Place
Elliston,VA,Virginia,Montgomery,37.212651,-80.249658,,Populated Place
Emory,VA,Virginia,Washington,36.772778,-81.836389,,Populated Place
Emporia,VA,Virginia,Greensville,36.685689,-77.562953,,Populated Place
Enon,VA,Virginia,,37.3307,-77.32276,,Populated Place
Esmont,VA,Virginia,Albemarle,37.812543,-78.610646,,Populated Place
Essex County,VA,Virginia,,37.93906,-76.9409,,Populated Place
Etlan,VA,Virginia,Madison,38.509458,-78.263793,,Populated Place
Ettrick,VA,Virginia,,37.24015,-77.42998,,Populated Place
Evergreen,VA,Virginia,Appomattox,37.318333,-78.766111,,Populated Place
Evington,VA,Virginia,Campbell,37.261049,-79.231723,,Populated Place
Ewing,VA,Virginia,Lee,36.623694,-83.504737,,Populated Place
Exmore,VA,Virginia,Northampton,37.511689,-75.852624,,Populated Place
Faber,VA,Virginia,Nelson,37.847545,-78.756495,,Populated Place
Fairfax,VA,Virginia,Fairfax,38.860353,-77.264937,,Populated Place
Fairfax County,VA,Virginia,,38.83469,-77.27622,,Populated Place
Fairfax Station,VA,Virginia,Fairfax,38.760205,-77.306388,,Populated Place
Fairfield,VA,Virginia,Rockbridge,37.877825,-79.297922,,Populated Place
Fairlawn,VA,Virginia,,37.14846,-80.57839,,Populated Place
Falls Church,VA,Virginia,Fairfax,38.848506,-77.136928,,Populated Place
Falls Mills,VA,Virginia,Tazewell,37.271023,-81.318234,,Populated Place
Falmouth,VA,Virginia,,38.32402,-77.46832,,Populated Place
Fancy Gap,VA,Virginia,Carroll,36.663972,-80.69075,,Populated Place
Farmville,VA,Virginia,Prince Edward,37.302692,-78.407592,,Populated Place
Farnham,VA,Virginia,Richmond,37.873972,-76.605011,,Populated Place
Fauquier County,VA,Virginia,,38.73855,-77.80927,,Populated Place
Ferrum,VA,Virginia,Franklin,36.916834,-80.034923,,Populated Place
Fieldale,VA,Virginia,Henry,36.706414,-79.965245,,Populated Place
Fincastle,VA,Virginia,Botetourt,37.491099,-79.851116,,Populated Place
Fishers Hill,VA,Virginia,Shenandoah,38.980556,-78.405,,Populated Place
Fishersville,VA,Virginia,Augusta,38.097361,-78.969579,,Populated Place
Flint Hill,VA,Virginia,Rappahannock,38.733653,-78.075558,,Populated Place
Floris,VA,Virginia,,38.93706,-77.41277,,Populated Place
Floyd,VA,Virginia,Floyd,36.919523,-80.319054,,Populated Place
Floyd County,VA,Virginia,,36.93149,-80.36255,,Populated Place
Fluvanna County,VA,Virginia,,37.84187,-78.27745,,Populated Place
Ford,VA,Virginia,Dinwiddie,37.139672,-77.737189,,Populated Place
Forest,VA,Virginia,Bedford,37.337878,-79.279116,,Populated Place
Fork Union,VA,Virginia,Fluvanna,37.771526,-78.235498,,Populated Place
Fort Belvoir,VA,Virginia,Fairfax,38.694699,-77.143315,,Populated Place
Fort Blackmore,VA,Virginia,Scott,36.743828,-82.610178,,Populated Place
Fort Defiance,VA,Virginia,Augusta,38.210928,-78.932583,,Populated Place
Fort Eustis,VA,Virginia,Newport News City,37.122112,-76.589727,,Populated Place
Fort Hunt,VA,Virginia,,38.73289,-77.05803,,Populated Place
Fort Lee,VA,Virginia,Prince George,37.244738,-77.33405,,Populated Place
Fort Mitchell,VA,Virginia,Lunenburg,36.918056,-78.486389,,Populated Place
Fort Monroe,VA,Virginia,Hampton City,37.029671,-76.296896,,Populated Place
Fort Valley,VA,Virginia,Shenandoah,38.827683,-78.439989,,Populated Place
Foster,VA,Virginia,Mathews,37.452778,-76.385278,,Populated Place
Franconia,VA,Virginia,,38.78206,-77.14637,,Populated Place
Franklin,VA,Virginia,Franklin City,36.678625,-76.939108,,Populated Place
Franklin County,VA,Virginia,,36.99194,-79.88104,,Populated Place
Franktown,VA,Virginia,Northampton,37.462009,-75.888971,,Populated Place
Frederick County,VA,Virginia,,39.20456,-78.26258,,Populated Place
Fredericksburg,VA,Virginia,Fredericksburg City,38.299538,-77.477152,,Populated Place
Free Union,VA,Virginia,Albemarle,38.206217,-78.595906,,Populated Place
Freeman,VA,Virginia,Brunswick,36.789342,-77.720772,,Populated Place
Fries,VA,Virginia,Grayson,36.724683,-81.004157,,Populated Place
Front Royal,VA,Virginia,Warren,38.926783,-78.179617,,Populated Place
Ft Myer,VA,Virginia,Arlington,38.8795,-77.080258,,Populated Place
Fulks Run,VA,Virginia,Rockingham,38.633871,-78.935799,,Populated Place
Gainesville,VA,Virginia,Prince William,38.7997,-77.618,,Populated Place
Galax,VA,Virginia,Galax City,36.656503,-80.911744,,Populated Place
Garrisonville,VA,Virginia,Stafford,38.4825,-77.426944,,Populated Place
Gasburg,VA,Virginia,Brunswick,36.576552,-77.902927,,Populated Place
Gate City,VA,Virginia,Scott,36.646026,-82.611179,,Populated Place
Giles County,VA,Virginia,,37.31403,-80.70374,,Populated Place
Glade Hill,VA,Virginia,Franklin,37.016866,-79.776271,,Populated Place
Glade Spring,VA,Virginia,Washington,36.7779,-81.767639,,Populated Place
Gladstone,VA,Virginia,Nelson,37.547252,-78.850838,,Populated Place
